"date","open","high","low","close"
2023-10-02,28311.91,28580,27281.44,27540.64
2023-10-03,27540.65,27642.83,27160.5,27453.78
2023-10-04,27453.77,27896.07,27329.85,27607.98
2023-10-05,27607.98,28120.39,27352,27638.52
2023-10-06,27638.51,28295,27175.94,27890.8
2023-10-07,27890.79,28095.14,27850,27905.61
2023-10-08,27905.61,27999.72,27687.5,27813.27
2023-10-09,27813.27,27842.03,27260,27651.45
2023-10-10,27651.46,27735,26964.89,27021.95
2023-10-11,27021.95,27332,26538.66,26810.66
2023-10-12,26810.66,26943,26555,26875
2023-10-13,26874.99,27130,26685,26868.8
2023-10-14,26868.8,26953.18,26789,26882.52
2023-10-15,26882.51,27980,26808.25,27849.06
2023-10-16,27849.05,30000,27641.72,28430.63
2023-10-17,28430.62,28982.36,28135.35,28494.55
2023-10-18,28494.55,28599,28100.66,28330.82
2023-10-19,28330.82,29400,28280.96,29240.51
2023-10-20,29240.52,30207.55,29227.75,29695.8
2023-10-21,29695.8,30379.99,29634.56,29816.26
2023-10-22,29816.27,30985.12,29714.28,30518.02
2023-10-23,30518.02,35280,30355.06,33999.98
2023-10-24,33999.98,34876.4,33200,33857.53
2023-10-25,33857.53,35132.85,33783,34647.34
2023-10-26,34647.35,34745.86,33751,33942
2023-10-27,33941.99,34195.21,33390.95,34044.99
2023-10-28,34045,34493.33,33907.79,34076.61
2023-10-29,34076.6,34750.11,34074.44,34193.46
2023-10-30,34193.46,34856,34062.84,34145.21
2023-10-31,34145.22,34720.49,34025,34451.28
2023-11-01,34451.28,35984.99,34097.39,35279.85
2023-11-02,35279.86,35478.02,34300,34464.97
2023-11-03,34464.98,35000,34120,34767.99
2023-11-04,34767.99,35305.75,34644,35162.46
2023-11-05,35162.46,35380,34448,34904.72
2023-11-06,34904.72,35276.33,34790.64,34937.71
2023-11-07,34937.71,35888,34523.06,35226.4
2023-11-08,35226.39,36863.91,35100,36533.04
2023-11-09,36533.05,37972.24,35600,36439.98
2023-11-10,36439.98,37526,36324.71,37006.4
2023-11-11,37006.4,37274.3,36666.93,37127.95
2023-11-12,37127.95,37417.99,36755,36960.29
2023-11-13,36960.28,37050,36190.17,36683.86
2023-11-14,36683.86,36744,34800,35576.88
2023-11-15,35576.88,37980,35576.88,37437.25
2023-11-16,37437.25,37544,35500,36239.76
2023-11-17,36239.76,36800,35861.1,36417.16
2023-11-18,36417.15,36845.49,36347.69,36611.5
2023-11-19,36611.49,37500,36384.02,37244.47
2023-11-20,37244.47,37750,36677,37279.91
2023-11-21,37279.91,37500,35632.01,36439.81
2023-11-22,36439.8,37861.1,36239.2,37369.21
2023-11-23,37369.22,37653.44,36870,37522.99
2023-11-24,37522.99,38414,37423.9,37802.4
2023-11-25,37802.4,37888,37591.1,37789.78
2023-11-26,37789.77,37814.63,37051,37283.19
2023-11-27,37283.2,37466,36707,37105.11
2023-11-28,37105.11,38377,36931.1,38096.69
2023-11-29,38096.7,38450,37570,37792.98
2023-11-30,37792.98,38348,37500,38244.08
2023-12-01,38244.08,38999,38215,38702.48
2023-12-02,38702.48,39717.14,38651.1,39478.72
2023-12-03,39478.71,41750,39381.34,41441.1
2023-12-04,41441.1,42420,41144.87,41528
2023-12-05,41528,44488,41420,43688.87
2023-12-06,43688.87,44297.21,43335.28,43884.01
2023-12-07,43884.01,43925,42821.1,43166.01
2023-12-08,43166.01,44700,43081.1,44180.22
2023-12-09,44180.21,44191.58,43584.51,43966.44
2023-12-10,43966.44,44049,40400,42132.51
2023-12-11,42132.52,42481.1,40222,41916.27
2023-12-12,41916.26,42104.12,40555,41115.27
2023-12-13,41115.28,43475.2,40953.17,42898.98
2023-12-14,42898.98,43420,41400,42699.99
2023-12-15,42699.99,43026.33,41605,42222.67
2023-12-16,42222.67,42724.43,41771.62,41886.75
2023-12-17,41886.75,42424.07,40801,41126.02
2023-12-18,41126.01,43497,40542.93,43036.16
2023-12-19,43036.17,43268.74,41811.1,42924.23
2023-12-20,42924.23,44283,42675,43764.5
2023-12-21,43764.49,44398.26,43370.4,43584.37
2023-12-22,43584.37,44048.16,43291.1,43562.32
2023-12-23,43562.31,43946,43401,43651.17
2023-12-24,43651.17,43864.08,42500,43208.15
2023-12-25,43208.15,43802.32,42545,42774.12
2023-12-26,42774.12,42827.68,41637.6,42455.83
2023-12-27,42455.82,43787.57,42399.72,43049.17
2023-12-28,43049.17,43192.17,42088.92,42273.34
2023-12-29,42273.35,43111,41300,41947.16
2023-12-30,41947.16,42693,41520.3,42537.1
2023-12-31,42537.1,42899,42056,42492.46
2024-01-01,42492.46,45643.75,42452.58,45455.53
2024-01-02,45455.52,45879.63,44600,45011.77
2024-01-03,45011.77,45500,40750,42763.08
2024-01-04,42763.08,44729.58,42450,43777.47
2024-01-05,43777.48,44357.46,43100,43653.2
2024-01-06,43653.2,44259.29,43527.27,44080
2024-01-07,44080,44480.59,43175,43974.55
2024-01-08,43974.55,47248.99,43641.73,46825.51
2024-01-09,46825.52,47972,44748.67,45757.98
2024-01-10,45757.98,47695.93,44300.36,46101.4
2024-01-11,46101.4,48969.48,45606.06,46008.19
2024-01-12,46008.19,46267,41500,43102.97
2024-01-13,43102.97,43257,42505,43011.44
2024-01-14,43011.44,43079,41718.05,42714.78
2024-01-15,42714.78,43400.43,42163.32,42791.13
2024-01-16,42791.14,43578.01,42050,42655.94
2024-01-17,42655.95,42926.02,42200.69,42915.33
2024-01-18,42915.32,42930,40683.28,41284.25
2024-01-19,41284.26,42196.86,40280,41650.95
2024-01-20,41650.95,41872.56,41459.02,41648.51
2024-01-21,41648.5,41881.39,40684,41043.7
2024-01-22,41043.7,41244.06,39431.58,39780
2024-01-23,39780.01,40250,38555,39981.09
2024-01-24,39981.09,40555,39484.19,40130
2024-01-25,40130,40300.24,39550,39969.99
2024-01-26,39970,42246.82,39962.14,41710.14
2024-01-27,41710.15,42842.68,41394.34,42388.82
2024-01-28,42388.82,42698,41620.81,42053.46
2024-01-29,42053.45,43787.35,41804.88,43358.25
2024-01-30,43358.24,43882.36,42655.07,43050.01
2024-01-31,43050.01,43745.11,41884.28,42190.16
2024-02-01,42190.15,43432.63,41944.89,43086.89
2024-02-02,43086.9,43488,42546.79,43053.05
2024-02-03,43053.05,43270,42720.07,42845.03
2024-02-04,42845.03,43176.39,42222,43071.88
2024-02-05,43071.87,43569.76,42330.52,42890
2024-02-06,42889.99,43399.98,42658,42918.03
2024-02-07,42918.02,44780,42838.01,44513.24
2024-02-08,44513.25,46425.03,44513.24,46202
2024-02-09,46202.01,48200,46201.53,47151.72
2024-02-10,47151.72,48592.66,46800,48179.52
2024-02-11,48179.51,48826.81,47755.81,48203.98
2024-02-12,48203.98,50368.61,47710.01,49983.09
2024-02-13,49983.09,50247,48300.95,49838.93
2024-02-14,49838.93,52500,49741.19,51776.61
2024-02-15,51776.6,52816.62,51314,51731.99
2024-02-16,51732,52572.08,51566,51911.33
2024-02-17,51911.34,52030.18,50625,51671.1
2024-02-18,51671.1,52488.77,51535.01,52394.04
2024-02-19,52394.04,52454.11,51311,51839.28
2024-02-20,51839.28,52985,50760.37,51568.64
2024-02-21,51568.64,51950.01,50625,51827.63
2024-02-22,51827.63,52065.78,50889,50915.96
2024-02-23,50915.95,51333.47,50521,51068.7
2024-02-24,51068.7,51898.72,50953,51719.28
2024-02-25,51719.28,51958.55,51279.8,51293.26
2024-02-26,51293.26,57073.84,50901.44,56059.08
2024-02-27,56059.09,58379.57,56023.8,58241.1
2024-02-28,58241.09,64000,58171.11,62707.17
2024-02-29,62707.17,63531.88,60364.7,61434
2024-03-01,61434,63114.23,61131.01,62011.85
2024-03-02,62011.85,62200,61320,61598
2024-03-03,61598.01,64300,61393.83,64066.62
2024-03-04,64066.62,68686.8,64000.11,66129.64
2024-03-05,66129.64,69000,59005,66676.46
2024-03-06,66676.46,67641.1,64664.92,66387.78
2024-03-07,66387.77,67980,66341.11,67223.02
2024-03-08,67223.02,69990,66082.66,68288.64
2024-03-09,68288.64,69659.47,67933.93,69347.16
2024-03-10,69347.16,71298,67024.96,71019.99
2024-03-11,71019.99,72800,71019.99,72121.1
2024-03-12,72121.1,73182.22,68620.82,72855.16
2024-03-13,72855.15,73777,71634.52,73224
2024-03-14,73224,73528.11,66699,68448.29
2024-03-15,68448.28,70650,65600,69432.45
2024-03-16,69432.45,69436.24,64533,65636.67
2024-03-17,65636.68,68956,65290,68218.38
2024-03-18,68218.38,68627.81,63577,64704.22
2024-03-19,64704.23,65756,60775,62957.85
2024-03-20,62957.85,68240.47,62022,66985.19
2024-03-21,66985.19,67693.6,64529.01,66178.01
2024-03-22,66178.01,66363.1,62260,64575.41
2024-03-23,64575.41,65999,63772.29,64583.43
2024-03-24,64583.44,67740,64476,66821.19
2024-03-25,66821.19,71561.1,66747.65,70486.38
2024-03-26,70486.38,71280,69280,69725.99
2024-03-27,69726,71769.54,68359.18,70399.03
2024-03-28,70399.04,71552.06,69746.33,69794
2024-03-29,69794.01,70636.04,69009,69852.18
2024-03-30,69852.18,70460,69540,70301.73
2024-03-31,70301.72,71366,68888,69594.94
2024-04-01,69594.94,70080,66000,66455.5
2024-04-02,66455.5,66705.08,64493.07,66135.99
2024-04-03,66135.98,66903.63,65064.52,66091.6
2024-04-04,66091.59,69309.91,66028,66930.74
2024-04-05,66930.75,68566.66,65952.56,67992.02
2024-04-06,67992.02,69777,67527.78,69364.01
2024-04-07,69364,70850,68849.77,70698.63
2024-04-08,70698.64,72797.99,70110,70383.99
2024-04-09,70383.98,70977,68210,69336.28
2024-04-10,69336.27,71305.89,67518,70735.99
2024-04-11,70736,71256.27,69567.21,70764.01
2024-04-12,70764,70975.54,65086.86,67446.52
2024-04-13,67446.53,67926,60660.57,64464.3
2024-04-14,64464.3,66582.84,62573.66,66263.84
2024-04-15,66263.84,66867.07,61680,63516.19
2024-04-16,63516.18,64499,61600,63297.84
2024-04-17,63297.85,63587.88,59678.16,61178.08
2024-04-18,61178.08,65179,59600.01,64547.18
2024-04-19,64547.18,65450,62953.9,63961.22
2024-04-20,63961.22,65695.56,63277,65150.66
2024-04-21,65150.67,66479.8,64237.5,65980
2024-04-22,65980.01,67232.35,65626.87,66099.79
2024-04-23,66099.79,67130,65765.81,66630.9
2024-04-24,66630.89,66743.01,63606.06,64017.99
2024-04-25,64017.99,65297.94,62794,64276.95
2024-04-26,64276.94,64820.01,62391.24,62966.83
2024-04-27,62966.84,64370,62673.37,63915.5
2024-04-28,63915.5,63979.27,61923.13,62399.98
2024-04-29,62399.98,64734,61765.53,63148.74
2024-04-30,63148.74,63244,57100,57499.99
2024-05-01,57500,59468,56552.82,57681.08
2024-05-02,57681.08,59999,57561.14,59190.74
2024-05-03,59190.74,63595.14,58849.94,62959.03
2024-05-04,62959.03,64540,62822.17,63736.87
2024-05-05,63736.86,64646,63539.53,64540.75
2024-05-06,64540.75,65500,62700,63669.69
2024-05-07,63669.69,64422.41,62020.09,62208
2024-05-08,62208,62828,60888,61253.16
2024-05-09,61253.16,63429.03,60630,63078.02
2024-05-10,63078.01,63469.13,60187.12,61018.52
2024-05-11,61018.53,61515,60487.09,60820
2024-05-12,60819.99,62450,60749.21,62334.37
2024-05-13,62334.36,63450,61404.34,62035.39
2024-05-14,62035.39,62300,61142.77,62195.04
2024-05-15,62195.04,66666,61923.2,66142.62
2024-05-16,66142.62,66752.01,64602.77,66386.94
2024-05-17,66386.93,67451.2,65828.03,66887
2024-05-18,66887.01,67400.01,66600,67324.44
2024-05-19,67324.44,67700,65857.25,66825.14
2024-05-20,66825.15,71979,66750,70878.29
2024-05-21,70878.3,71474.92,69162.94,69715
2024-05-22,69715,70666,68842.19,69734.04
2024-05-23,69734.05,70096.12,66312.16,67155.93
2024-05-24,67155.93,69250,66600.12,68753.92
2024-05-25,68753.93,69610,68749.2,69340.15
2024-05-26,69340.16,69562.23,68128.01,68643.36
2024-05-27,68643.36,70687.56,67486.65,67694
2024-05-28,67694.01,68935.68,67277.91,67946.9
2024-05-29,67946.89,68422.89,67124.65,67584.56
2024-05-30,67584.57,69500,67128,68174.99
2024-05-31,68175,69044.1,66670,67632.08
2024-06-01,67632.07,67910.55,67556.72,67721
2024-06-02,67721.01,69221,67257.47,68906.7
2024-06-03,68906.7,70288,68500,69013.63
2024-06-04,69013.62,71379.21,68567.32,71200
2024-06-05,71199.99,71758,70383.66,71021.47
2024-06-06,71021.46,71700,70117.64,71110
2024-06-07,71110.01,71997.02,68420,69582.2
2024-06-08,69582.2,69582.2,69130.24,69295.64
2024-06-09,69295.64,69857.14,69249.99,69303.99
2024-06-10,69304,70195.94,67325,67570.18
2024-06-11,67570.18,67662.49,66051,67453.63
2024-06-12,67453.64,69999,66969.98,67724.81
2024-06-13,67724.8,68449.3,66251.78,66904.98
2024-06-14,66904.98,67370.24,65078,66076.99
2024-06-15,66076.99,66478.48,65857.1,66266.3
2024-06-16,66266.3,66998.7,65939.67,66172
2024-06-17,66172,67298.81,64569,65672.51
2024-06-18,65672.51,65750.01,64060,65326.89
2024-06-19,65326.89,65967.39,64666,65858.84
2024-06-20,65858.84,66482.94,64190.76,64201.63
2024-06-21,64201.63,64540.26,63379.35,64520
2024-06-22,64519.99,64546.81,64214.43,64415.27
2024-06-23,64415.27,64437.28,62160.72,62456
2024-06-24,62456,62975.6,58402,60685.16
2024-06-25,60685.16,62487.81,60668.01,61720.02
2024-06-26,61720.02,61980,60606.63,60794.01
2024-06-27,60794.01,62389.22,60736.62,61350.01
2024-06-28,61350.01,61875,60063,61052.3
2024-06-29,61052.3,61782,60712.21,61528.01
2024-06-30,61528.01,63818.33,61346,63277.84
2024-07-01,63277.84,63861.76,62497.2,62629.99
2024-07-02,62630,63152,60600,60870.01
2024-07-03,60870.01,60978.19,57800.01,58219.99
2024-07-04,58219.99,58813.13,53485.93,54415.05
2024-07-05,54415.04,57040.02,53900,56606
2024-07-06,56606,58475,56436.78,57369.99
2024-07-07,57369.99,57911.71,54260.16,55852.01
2024-07-08,55852,58236.73,54800,57116.84
2024-07-09,57116.84,59470,56903,58977.99
2024-07-10,58977.99,59032.82,57050,58191.5
2024-07-11,58191.5,59650,56542.47,57106.94
2024-07-12,57106.95,58526.68,56767.05,58170.32
2024-07-13,58170.33,60324.61,57900.57,60062.01
2024-07-14,60062.01,63084,59466.67,62840.12
2024-07-15,62840.12,64993.95,62290,62895.01
2024-07-16,62895.01,66128.63,62373.24,65258
2024-07-17,65258.01,65500,63854,64668
2024-07-18,64668,65111.29,63238.48,63694.01
2024-07-19,63694.01,67386,63409.01,66562.28
2024-07-20,66562.27,67598,66273.62,66701.99
2024-07-21,66702,68474.55,65777,67236
2024-07-22,67236.01,68256,66256.39,66576
2024-07-23,66576,67349.03,65441.08,66078
2024-07-24,66078,67102.01,63800,64134
2024-07-25,64134,67480,63456.7,66890.56
2024-07-26,66890.56,68295.39,66890.56,68036.68
2024-07-27,68036.68,69399.99,66650,67560.86
2024-07-28,67560.86,69888,67220,69528.01
2024-07-29,69528.01,70079.99,65862,66952
2024-07-30,66952,66999.92,65302.67,66224
2024-07-31,66224,66849.24,63584,64328.59
